date,nav
28-11-2019,12278.45
27-11-2019,12217.50
26-11-2019,12150.70
25-11-2019,12192.65
22-11-2019,12031.20
21-11-2019,12082.70
20-11-2019,12116.20
19-11-2019,12054.70
18-11-2019,12010.90
15-11-2019,12022.80
14-11-2019,12001.10
13-11-2019,11980.65
11-11-2019,12053.30
08-11-2019,12044.85
07-11-2019,12152.95
06-11-2019,12104.20
05-11-2019,12056.15
04-11-2019,12089.15
01-11-2019,12047.80
31-10-2019,12037.25
30-10-2019,12002.95
29-10-2019,11942.05
27-10-2019,11782.50
25-10-2019,11734.35
24-10-2019,11738.25
23-10-2019,11762.45
22-10-2019,11749.90
18-10-2019,11806.20
17-10-2019,11718.35
16-10-2019,11588.65
15-10-2019,11544.45
14-10-2019,11455.70
11-10-2019,11412.95
10-10-2019,11345.00
09-10-2019,11423.65
07-10-2019,11239.05
04-10-2019,11303.40
03-10-2019,11444.80
01-10-2019,11497.50
30-09-2019,11613.30
27-09-2019,11663.50
26-09-2019,11714.85
25-09-2019,11581.60
24-09-2019,11737.45
23-09-2019,11746.25
20-09-2019,11432.00
19-09-2019,10848.85
18-09-2019,10980.80
17-09-2019,10951.55
16-09-2019,11139.85
13-09-2019,11205.10
12-09-2019,11113.50
11-09-2019,11161.65
09-09-2019,11122.95
06-09-2019,11068.15
05-09-2019,10975.00
04-09-2019,10964.30
03-09-2019,10925.20
30-08-2019,11155.10
29-08-2019,11069.30
28-08-2019,11154.55
27-08-2019,11213.70
26-08-2019,11152.65
23-08-2019,10925.90
22-08-2019,10836.85
21-08-2019,11012.00
20-08-2019,11115.60
19-08-2019,11158.95
16-08-2019,11154.55
14-08-2019,11133.75
13-08-2019,11027.40
09-08-2019,11222.20
08-08-2019,11144.15
07-08-2019,10970.55
06-08-2019,11058.90
05-08-2019,10970.05
02-08-2019,11100.45
01-08-2019,11080.90
31-07-2019,11221.20
30-07-2019,11179.55
29-07-2019,11290.90
26-07-2019,11394.70
25-07-2019,11352.35
24-07-2019,11360.15
23-07-2019,11436.55
22-07-2019,11456.25
19-07-2019,11519.25
18-07-2019,11701.40
17-07-2019,11798.45
16-07-2019,11773.15
15-07-2019,11692.65
12-07-2019,11654.85
11-07-2019,11678.60
10-07-2019,11593.80
09-07-2019,11655.85
08-07-2019,11650.35
05-07-2019,11904.05
04-07-2019,12044.80
03-07-2019,12015.20
02-07-2019,12001.60
01-07-2019,11957.50
28-06-2019,11882.10
27-06-2019,11931.35
26-06-2019,11928.85
25-06-2019,11871.90
24-06-2019,11782.95
21-06-2019,11802.45
20-06-2019,11901.15
19-06-2019,11753.05
18-06-2019,11761.65
17-06-2019,11743.00
14-06-2019,11899.35
13-06-2019,11995.20
12-06-2019,11989.20
11-06-2019,12053.60
10-06-2019,12006.85
07-06-2019,11957.05
06-06-2019,11932.95
04-06-2019,12122.60
03-06-2019,12190.85
31-05-2019,12028.25
30-05-2019,12038.20
29-05-2019,11962.35
28-05-2019,12033.10
27-05-2019,12023.75
24-05-2019,11944.65
23-05-2019,11745.50
22-05-2019,11811.30
21-05-2019,11786.30
20-05-2019,11903.95
17-05-2019,11485.85
16-05-2019,11341.60
15-05-2019,11253.85
14-05-2019,11318.00
13-05-2019,11249.85
10-05-2019,11391.85
09-05-2019,11415.90
08-05-2019,11470.80
07-05-2019,11610.10
06-05-2019,11708.85
03-05-2019,11828.05
02-05-2019,11845.60
30-04-2019,11874.25
26-04-2019,11886.70
25-04-2019,11787.40
24-04-2019,11869.55
23-04-2019,11727.65
22-04-2019,11745.90
18-04-2019,11913.35
16-04-2019,11950.05
15-04-2019,11856.45
12-04-2019,11807.85
11-04-2019,11760.00
10-04-2019,11743.90
09-04-2019,11825.65
08-04-2019,11760.10
05-04-2019,11820.10
04-04-2019,11753.50
03-04-2019,11794.60
02-04-2019,11861.40
01-04-2019,11832.65
29-03-2019,11789.20
28-03-2019,11719.35
27-03-2019,11595.65
26-03-2019,11632.65
25-03-2019,11504.75
22-03-2019,11613.55
20-03-2019,11681.30
19-03-2019,11696.50
18-03-2019,11629.75
15-03-2019,11595.05
14-03-2019,11522.90
13-03-2019,11527.20
12-03-2019,11499.95
11-03-2019,11375.70
08-03-2019,11225.00
07-03-2019,11244.05
06-03-2019,11246.20
05-03-2019,11177.20
01-03-2019,11040.55
28-02-2019,10959.90
27-02-2019,10961.80
26-02-2019,10981.55
25-02-2019,11021.75
22-02-2019,10937.35
21-02-2019,10925.05
20-02-2019,10865.10
19-02-2019,10731.10
18-02-2019,10761.20
15-02-2019,10845.85
14-02-2019,10888.40
13-02-2019,10923.90
12-02-2019,10971.40
11-02-2019,11030.00
08-02-2019,11094.10
07-02-2019,11229.05
06-02-2019,11206.00
05-02-2019,11079.65
04-02-2019,11070.45
01-02-2019,11066.70
31-01-2019,10996.80
30-01-2019,10829.50
29-01-2019,10829.95
28-01-2019,10836.65
25-01-2019,10968.30
24-01-2019,11049.05
23-01-2019,11034.80
22-01-2019,11124.35
21-01-2019,11153.35
18-01-2019,11109.50
17-01-2019,11123.90
16-01-2019,11111.65
15-01-2019,11107.75
14-01-2019,10965.05
11-01-2019,11025.85
10-01-2019,11054.45
09-01-2019,11078.00
08-01-2019,11031.30
07-01-2019,11005.10
04-01-2019,10966.15
03-01-2019,10914.80
02-01-2019,11032.00
01-01-2019,11148.80
31-12-2018,11110.15
28-12-2018,11101.65
27-12-2018,11015.80
26-12-2018,10968.85
24-12-2018,10904.70
21-12-2018,11005.85
20-12-2018,11201.35
19-12-2018,11223.40
18-12-2018,11150.90
17-12-2018,11125.75
14-12-2018,11040.30
13-12-2018,11023.05
12-12-2018,10960.45
11-12-2018,10761.75
10-12-2018,10686.25
07-12-2018,10894.10
06-12-2018,10805.85
05-12-2018,10989.15
04-12-2018,11086.40
03-12-2018,11103.20
30-11-2018,11092.25
29-11-2018,11065.90
28-11-2018,10940.25
27-11-2018,10905.85
26-11-2018,10856.85
22-11-2018,10761.40
21-11-2018,10836.30
20-11-2018,10875.00
19-11-2018,10988.15
16-11-2018,10908.20
15-11-2018,10844.60
14-11-2018,10803.15
13-11-2018,10807.30
12-11-2018,10715.05
09-11-2018,10823.30
07-11-2018,10828.85
06-11-2018,10758.45
05-11-2018,10761.00
02-11-2018,10782.30
01-11-2018,10607.60
31-10-2018,10604.60
30-10-2018,10413.60
29-10-2018,10452.80
26-10-2018,10225.30
25-10-2018,10307.70
24-10-2018,10415.40
23-10-2018,10341.55
22-10-2018,10445.85
19-10-2018,10504.05
17-10-2018,10648.70
16-10-2018,10796.10
15-10-2018,10712.60
12-10-2018,10671.30
11-10-2018,10432.05
10-10-2018,10657.80
09-10-2018,10473.55
08-10-2018,10523.80
05-10-2018,10510.05
04-10-2018,10794.30
03-10-2018,11045.80
01-10-2018,11197.05
28-09-2018,11126.40
27-09-2018,11186.70
26-09-2018,11279.50
25-09-2018,11287.60
24-09-2018,11185.55
21-09-2018,11387.55
19-09-2018,11499.85
18-09-2018,11546.15
17-09-2018,11656.50
14-09-2018,11791.70
12-09-2018,11635.20
11-09-2018,11555.20
10-09-2018,11717.95
07-09-2018,11879.90
06-09-2018,11815.40
05-09-2018,11751.05
04-09-2018,11798.95
03-09-2018,11904.35
31-08-2018,12003.10
30-08-2018,11991.15
29-08-2018,11998.60
28-08-2018,12028.30
27-08-2018,11989.35
24-08-2018,11856.20
23-08-2018,11881.40
21-08-2018,11862.10
20-08-2018,11838.15
17-08-2018,11747.20
16-08-2018,11647.75
14-08-2018,11703.40
13-08-2018,11624.65
10-08-2018,11707.35
09-08-2018,11756.15
08-08-2018,11731.75
07-08-2018,11675.50
06-08-2018,11674.25
03-08-2018,11648.85
02-08-2018,11535.60
01-08-2018,11629.65
31-07-2018,11633.85
30-07-2018,11594.75
27-07-2018,11542.35
26-07-2018,11431.15
25-07-2018,11385.50
24-07-2018,11389.20
23-07-2018,11306.95
20-07-2018,11215.80
19-07-2018,11160.50
18-07-2018,11189.10
17-07-2018,11230.70
16-07-2018,11151.10
13-07-2018,11258.70
12-07-2018,11269.70
11-07-2018,11206.85
10-07-2018,11218.65
09-07-2018,11119.55
06-07-2018,11037.20
05-07-2018,11008.60
04-07-2018,11033.00
03-07-2018,10974.20
02-07-2018,10929.85
29-06-2018,10993.45
28-06-2018,10855.00
27-06-2018,10946.70
26-06-2018,11054.10
25-06-2018,11045.45
22-06-2018,11119.65
21-06-2018,11039.95
20-06-2018,11076.05
19-06-2018,11021.95
18-06-2018,11112.90
15-06-2018,11136.30
14-06-2018,11139.95
13-06-2018,11185.90
12-06-2018,11176.70
11-06-2018,11116.20
08-06-2018,11098.25
07-06-2018,11091.95
06-06-2018,10997.20
05-06-2018,10892.85
04-06-2018,10940.05
01-06-2018,11013.85
31-05-2018,11064.15
30-05-2018,10961.60
29-05-2018,10983.30
28-05-2018,11033.55
25-05-2018,10934.00
24-05-2018,10827.25
23-05-2018,10750.55
22-05-2018,10852.80
21-05-2018,10814.60
18-05-2018,10908.05
17-05-2018,11006.90
16-05-2018,11058.70
15-05-2018,11113.70
14-05-2018,11124.10
11-05-2018,11131.95
10-05-2018,11052.50
09-05-2018,11095.00
08-05-2018,11082.20
07-05-2018,11085.05
04-05-2018,10986.50
03-05-2018,11051.10
02-05-2018,11105.90
30-04-2018,11145.90
27-04-2018,11095.00
26-04-2018,11018.75
25-04-2018,10980.55
24-04-2018,11022.35
23-04-2018,10993.30
20-04-2018,10966.85
19-04-2018,10974.75
18-04-2018,10928.45
17-04-2018,10950.05
16-04-2018,10928.95
13-04-2018,10879.35
12-04-2018,10860.35
11-04-2018,10826.15
10-04-2018,10810.45
09-04-2018,10792.60
06-04-2018,10750.35
05-04-2018,10726.25
04-04-2018,10523.60
03-04-2018,10643.90
02-04-2018,10596.00
28-03-2018,10478.40
27-03-2018,10556.60
26-03-2018,10497.55
23-03-2018,10357.60
22-03-2018,10470.40
21-03-2018,10511.75
20-03-2018,10478.15
19-03-2018,10444.05
16-03-2018,10556.20
15-03-2018,10716.05
14-03-2018,10760.00
13-03-2018,10772.05
12-03-2018,10747.65
09-03-2018,10564.55
08-03-2018,10578.00
07-03-2018,10501.40
06-03-2018,10603.10
05-03-2018,10714.60
01-03-2018,10820.00
28-02-2018,10861.40
27-02-2018,10922.75
26-02-2018,10953.80
23-02-2018,10857.85
22-02-2018,10737.35
21-02-2018,10765.50
20-02-2018,10740.00
19-02-2018,10748.35
16-02-2018,10831.35
15-02-2018,10932.05
14-02-2018,10908.15
12-02-2018,10945.15
09-02-2018,10846.10
08-02-2018,10958.95
07-02-2018,10844.70
06-02-2018,10851.65
05-02-2018,11023.85
02-02-2018,11111.20
01-02-2018,11385.15
31-01-2018,11393.55
30-01-2018,11424.60
29-01-2018,11505.45
25-01-2018,11459.05
24-01-2018,11497.45
23-01-2018,11506.65
22-01-2018,11391.20
19-01-2018,11315.75
18-01-2018,11234.50
17-01-2018,11232.75
16-01-2018,11142.80
15-01-2018,11207.75
12-01-2018,11159.10
11-01-2018,11132.40
10-01-2018,11117.45
09-01-2018,11125.00
08-01-2018,11120.55
05-01-2018,11051.25
04-01-2018,10982.15
03-01-2018,10910.05
02-01-2018,10899.30
01-01-2018,10897.75
29-12-2017,10985.15
28-12-2017,10927.05
27-12-2017,10937.85
26-12-2017,10982.05
22-12-2017,10940.65
21-12-2017,10886.35
20-12-2017,10881.90
19-12-2017,10897.55
18-12-2017,10807.85
15-12-2017,10743.65
14-12-2017,10658.40
13-12-2017,10605.65
12-12-2017,10663.55
11-12-2017,10752.60
08-12-2017,10698.10
07-12-2017,10594.60
06-12-2017,10459.70
05-12-2017,10541.30
04-12-2017,10548.55
01-12-2017,10542.05
30-11-2017,10650.75
29-11-2017,10784.40
28-11-2017,10792.60
27-11-2017,10816.20
24-11-2017,10803.15
23-11-2017,10760.35
22-11-2017,10755.40
21-11-2017,10744.00
20-11-2017,10716.40
17-11-2017,10701.30
16-11-2017,10618.45
15-11-2017,10514.90
14-11-2017,10593.80
13-11-2017,10632.65
10-11-2017,10729.55
09-11-2017,10723.65
08-11-2017,10707.55
07-11-2017,10762.40
06-11-2017,10878.15
03-11-2017,10866.45
02-11-2017,10839.40
01-11-2017,10847.90
31-10-2017,10740.85
30-10-2017,10767.85
27-10-2017,10714.00
26-10-2017,10720.45
25-10-2017,10672.00
24-10-2017,10574.75
23-10-2017,10557.95
19-10-2017,10517.30
18-10-2017,10582.35
17-10-2017,10605.80
16-10-2017,10595.15
13-10-2017,10534.60
12-10-2017,10469.30
11-10-2017,10353.90
10-10-2017,10392.00
09-10-2017,10357.95
06-10-2017,10347.65
05-10-2017,10255.55
04-10-2017,10274.05
03-10-2017,10221.75
29-09-2017,10143.90
28-09-2017,10107.90
27-09-2017,10074.05
26-09-2017,10222.50
25-09-2017,10219.70
22-09-2017,10320.95
21-09-2017,10501.90
20-09-2017,10529.85
19-09-2017,10540.10
18-09-2017,10540.50
15-09-2017,10475.05
14-09-2017,10480.20
13-09-2017,10468.10
12-09-2017,10485.85
11-09-2017,10394.80
08-09-2017,10320.10
07-09-2017,10327.85
06-09-2017,10303.85
05-09-2017,10333.05
04-09-2017,10289.65
01-09-2017,10352.40
31-08-2017,10286.55
30-08-2017,10258.05
29-08-2017,10156.50
28-08-2017,10275.95
24-08-2017,10211.60
23-08-2017,10193.80
22-08-2017,10096.55
21-08-2017,10095.15
18-08-2017,10193.20
17-08-2017,10255.00
16-08-2017,10249.95
14-08-2017,10144.20
11-08-2017,10037.15
10-08-2017,10133.85
09-08-2017,10254.55
08-08-2017,10344.70
07-08-2017,10434.15
04-08-2017,10419.85
03-08-2017,10354.45
02-08-2017,10410.30
01-08-2017,10447.65
31-07-2017,10417.80
28-07-2017,10353.70
27-07-2017,10348.70
26-07-2017,10357.65
25-07-2017,10307.30
24-07-2017,10304.45
21-07-2017,10258.10
20-07-2017,10217.40
19-07-2017,10246.70
18-07-2017,10162.15
17-07-2017,10249.80
14-07-2017,10221.70
13-07-2017,10225.90
12-07-2017,10146.60
11-07-2017,10106.00
10-07-2017,10103.35
07-07-2017,9997.75
06-07-2017,10005.25
05-07-2017,9966.45
04-07-2017,9933.10
03-07-2017,9936.90
30-06-2017,9835.40
29-06-2017,9809.05
28-06-2017,9797.05
27-06-2017,9810.40
23-06-2017,9876.90
22-06-2017,9944.70
21-06-2017,9958.95
20-06-2017,9976.10
19-06-2017,9977.55
16-06-2017,9911.20
15-06-2017,9898.15
14-06-2017,9934.95
13-06-2017,9929.70
12-06-2017,9936.40
09-06-2017,9984.45
08-06-2017,9960.30
07-06-2017,9969.90
06-06-2017,9937.30
05-06-2017,9981.70
02-06-2017,9951.00
01-06-2017,9909.10
31-05-2017,9909.60
30-05-2017,9906.10
29-05-2017,9877.80
26-05-2017,9884.25
25-05-2017,9776.15
24-05-2017,9631.20
23-05-2017,9676.50
22-05-2017,9742.45
19-05-2017,9746.55
18-05-2017,9757.00
17-05-2017,9873.45
16-05-2017,9870.20
15-05-2017,9812.65
12-05-2017,9760.65
11-05-2017,9786.70
10-05-2017,9771.05
09-05-2017,9672.05
08-05-2017,9657.10
05-05-2017,9625.35
04-05-2017,9712.40
03-05-2017,9666.40
02-05-2017,9668.95
28-04-2017,9652.45
27-04-2017,9683.00
26-04-2017,9699.00
25-04-2017,9662.95
24-04-2017,9562.10
21-04-2017,9463.60
20-04-2017,9474.80
19-04-2017,9440.70
18-04-2017,9432.80
17-04-2017,9478.90
13-04-2017,9492.45
12-04-2017,9540.70
11-04-2017,9567.25
10-04-2017,9510.60
07-04-2017,9514.45
06-04-2017,9570.15
05-04-2017,9567.95
03-04-2017,9528.60
31-03-2017,9467.10
30-03-2017,9460.70
29-03-2017,9428.55
28-03-2017,9390.45
27-03-2017,9330.65
24-03-2017,9391.10
23-03-2017,9371.90
22-03-2017,9308.30
21-03-2017,9401.10
20-03-2017,9414.45
17-03-2017,9442.65
16-03-2017,9437.90
15-03-2017,9356.85
14-03-2017,9348.75
10-03-2017,9193.60
09-03-2017,9190.15
08-03-2017,9190.05
07-03-2017,9214.55
06-03-2017,9230.25
03-03-2017,9165.05
02-03-2017,9167.65
01-03-2017,9229.75
28-02-2017,9170.95
27-02-2017,9180.85
23-02-2017,9219.25
22-02-2017,9213.90
21-02-2017,9207.25
20-02-2017,9169.40
17-02-2017,9110.20
16-02-2017,9062.10
15-02-2017,8990.20
14-02-2017,9067.40
13-02-2017,9093.00
10-02-2017,9082.95
09-02-2017,9073.55
08-02-2017,9065.00
07-02-2017,9056.75
06-02-2017,9089.65
03-02-2017,9021.35
02-02-2017,9013.90
01-02-2017,8988.45
31-01-2017,8825.00
30-01-2017,8910.00
27-01-2017,8908.90
25-01-2017,8867.95
24-01-2017,8739.45
23-01-2017,8651.60
20-01-2017,8602.90
19-01-2017,8697.95
18-01-2017,8678.30
17-01-2017,8653.10
16-01-2017,8666.45
13-01-2017,8646.70
12-01-2017,8651.00
11-01-2017,8623.15
10-01-2017,8526.20
09-01-2017,8466.80
06-01-2017,8472.70
05-01-2017,8501.65
04-01-2017,8407.90
03-01-2017,8411.20
02-01-2017,8389.25
30-12-2016,8382.50
29-12-2016,8296.80
28-12-2016,8222.00
27-12-2016,8214.45
26-12-2016,8083.05
23-12-2016,8173.25
22-12-2016,8173.55
21-12-2016,8267.55
20-12-2016,8286.40
19-12-2016,8316.55
16-12-2016,8355.75
15-12-2016,8370.25
14-12-2016,8397.30
13-12-2016,8443.70
12-12-2016,8406.35
09-12-2016,8501.70
08-12-2016,8493.40
07-12-2016,8344.30
06-12-2016,8380.90
05-12-2016,8365.00
02-12-2016,8316.35
01-12-2016,8425.90
30-11-2016,8466.40
29-11-2016,8379.55
28-11-2016,8365.10
25-11-2016,8344.05
24-11-2016,8194.60
23-11-2016,8253.65
22-11-2016,8208.35
21-11-2016,8124.60
18-11-2016,8283.30
17-11-2016,8281.95
16-11-2016,8309.00
15-11-2016,8296.05
11-11-2016,8518.45
10-11-2016,8763.55
09-11-2016,8660.15
08-11-2016,8782.90
07-11-2016,8738.00
04-11-2016,8673.85
03-11-2016,8736.15
02-11-2016,8781.10
01-11-2016,8904.40
30-10-2016,8900.55
28-10-2016,8906.05
27-10-2016,8866.15
26-10-2016,8883.15
25-10-2016,8963.45
24-10-2016,8977.10
21-10-2016,8967.55
20-10-2016,8970.30
19-10-2016,8933.90
18-10-2016,8945.60
17-10-2016,8784.45
14-10-2016,8847.30
13-10-2016,8832.30
10-10-2016,8971.95
07-10-2016,8965.30
06-10-2016,8979.25
05-10-2016,9010.00
04-10-2016,9029.20
03-10-2016,8992.55
30-09-2016,8844.20
29-09-2016,8799.95
28-09-2016,8983.80
27-09-2016,8940.50
26-09-2016,8956.40
23-09-2016,9054.75
22-09-2016,9083.90
21-09-2016,8987.45
20-09-2016,8987.30
19-09-2016,9015.05
16-09-2016,8986.25
15-09-2016,8950.60
14-09-2016,8943.55
12-09-2016,8918.95
09-09-2016,9090.75
08-09-2016,9177.90
07-09-2016,9142.55
06-09-2016,9160.45
02-09-2016,9022.25
01-09-2016,8987.80
31-08-2016,9000.50
30-08-2016,8962.55
29-08-2016,8835.15
26-08-2016,8803.90
25-08-2016,8816.70
24-08-2016,8874.55
23-08-2016,8846.55
22-08-2016,8851.95
19-08-2016,8893.00
18-08-2016,8894.85
17-08-2016,8846.85
16-08-2016,8853.05
12-08-2016,8871.50
11-08-2016,8789.70
10-08-2016,8771.40
09-08-2016,8883.65
08-08-2016,8921.00
05-08-2016,8881.90
04-08-2016,8741.85
03-08-2016,8727.95
02-08-2016,8819.95
01-08-2016,8841.45
29-07-2016,8839.00
28-07-2016,8860.50
27-07-2016,8811.75
26-07-2016,8781.50
25-07-2016,8821.55
22-07-2016,8725.30
21-07-2016,8680.85
20-07-2016,8727.10
19-07-2016,8684.35
18-07-2016,8662.55
15-07-2016,8700.10
14-07-2016,8716.70
13-07-2016,8671.70
12-07-2016,8678.65
11-07-2016,8622.20
08-07-2016,8476.05
07-07-2016,8485.60
05-07-2016,8485.50
04-07-2016,8516.60
01-07-2016,8469.85
30-06-2016,8416.20
29-06-2016,8326.70
28-06-2016,8248.45
27-06-2016,8210.25
24-06-2016,8192.85
23-06-2016,8366.35
22-06-2016,8307.45
21-06-2016,8321.15
20-06-2016,8334.30
17-06-2016,8268.90
16-06-2016,8243.65
15-06-2016,8301.45
14-06-2016,8208.70
13-06-2016,8207.45
10-06-2016,8267.45
09-06-2016,8302.90
08-06-2016,8366.25
07-06-2016,8354.20
06-06-2016,8292.45
03-06-2016,8316.40
02-06-2016,8314.40
01-06-2016,8272.60
31-05-2016,8254.80
30-05-2016,8276.10
27-05-2016,8251.90
26-05-2016,8159.05
25-05-2016,8029.85
24-05-2016,7857.00
23-05-2016,7844.60
20-05-2016,7863.35
19-05-2016,7900.20
18-05-2016,7989.05
17-05-2016,8006.50
16-05-2016,7979.95
13-05-2016,7941.50
12-05-2016,8026.40
11-05-2016,7969.55
10-05-2016,8001.95
09-05-2016,7982.80
06-05-2016,7859.45
05-05-2016,7854.75
04-05-2016,7828.15
03-05-2016,7882.25
02-05-2016,7945.25
29-04-2016,7963.65
28-04-2016,7956.20
27-04-2016,8084.75
26-04-2016,8066.25
25-04-2016,7966.40
22-04-2016,8012.15
21-04-2016,8021.25
20-04-2016,8023.95
18-04-2016,8022.30
13-04-2016,7954.60
12-04-2016,7819.40
11-04-2016,7778.60
08-04-2016,7668.40
07-04-2016,7655.10
06-04-2016,7718.45
05-04-2016,7701.70
04-04-2016,7853.10
01-04-2016,7810.70
31-03-2016,7832.15
30-03-2016,7822.90
29-03-2016,7686.05
28-03-2016,7701.90
23-03-2016,7806.30
22-03-2016,7803.10
21-03-2016,7789.25
18-03-2016,7686.60
17-03-2016,7601.75
16-03-2016,7580.40
15-03-2016,7552.85
14-03-2016,7631.00
11-03-2016,7603.10
10-03-2016,7579.05
09-03-2016,7622.90
08-03-2016,7580.35
04-03-2016,7578.55
03-03-2016,7560.20
02-03-2016,7460.85
01-03-2016,7320.80
29-02-2016,7083.95
26-02-2016,7117.30
25-02-2016,7058.85
24-02-2016,7105.30
23-02-2016,7197.45
22-02-2016,7317.10
19-02-2016,7288.50
18-02-2016,7271.60
17-02-2016,7194.40
16-02-2016,7138.80
15-02-2016,7266.20
12-02-2016,7073.00
11-02-2016,7068.85
10-02-2016,7309.55
09-02-2016,7395.75
08-02-2016,7497.85
05-02-2016,7587.70
04-02-2016,7487.75
03-02-2016,7452.05
02-02-2016,7547.75
01-02-2016,7657.70
29-01-2016,7659.65
28-01-2016,7518.95
27-01-2016,7535.15
25-01-2016,7533.00
22-01-2016,7520.20
21-01-2016,7370.15
20-01-2016,7412.75
19-01-2016,7542.65
18-01-2016,7455.80
15-01-2016,7562.10
14-01-2016,7679.50
13-01-2016,7712.45
12-01-2016,7672.70
11-01-2016,7726.00
08-01-2016,7772.55
07-01-2016,7731.65
06-01-2016,7918.75
05-01-2016,7959.85
04-01-2016,7957.90
01-01-2016,8118.15
31-12-2015,8090.90
30-12-2015,8039.80
29-12-2015,8071.75
28-12-2015,8064.30
24-12-2015,8005.55
23-12-2015,8008.65
22-12-2015,7934.05
21-12-2015,7978.90
18-12-2015,7908.50
17-12-2015,7978.10
16-12-2015,7879.55
15-12-2015,7832.00
14-12-2015,7780.15
11-12-2015,7740.15
10-12-2015,7812.55
09-12-2015,7742.25
08-12-2015,7842.00
07-12-2015,7908.65
04-12-2015,7921.80
03-12-2015,8002.30
02-12-2015,8069.05
01-12-2015,8087.50
30-11-2015,8057.20
27-11-2015,8067.90
26-11-2015,8014.25
24-11-2015,7968.60
23-11-2015,7981.55
20-11-2015,7984.85
19-11-2015,7963.90
18-11-2015,7855.25
17-11-2015,7951.25
16-11-2015,7917.45
13-11-2015,7886.90
11-11-2015,7956.40
10-11-2015,7907.65
09-11-2015,8044.45
06-11-2015,8069.60
05-11-2015,8075.15
04-11-2015,8164.90
03-11-2015,8181.35
02-11-2015,8165.45
30-10-2015,8175.85
29-10-2015,8215.60
28-10-2015,8273.75
27-10-2015,8329.90
26-10-2015,8349.60
23-10-2015,8384.85
21-10-2015,8354.50
20-10-2015,8369.45
19-10-2015,8380.35
16-10-2015,8340.10
15-10-2015,8287.60
14-10-2015,8223.85
13-10-2015,8242.85
12-10-2015,8255.60
09-10-2015,8295.15
08-10-2015,8244.60
07-10-2015,8301.90
06-10-2015,8280.80
05-10-2015,8248.80
01-10-2015,8079.25
30-09-2015,8068.00
29-09-2015,7953.25
28-09-2015,7910.85
24-09-2015,7982.95
23-09-2015,7963.55
22-09-2015,7937.55
21-09-2015,8096.00
18-09-2015,8098.30
16-09-2015,8017.45
15-09-2015,7968.05
14-09-2015,8016.25
11-09-2015,7925.30
10-09-2015,7924.10
09-09-2015,7943.40
08-09-2015,7806.95
07-09-2015,7692.10
04-09-2015,7804.70
03-09-2015,7973.40
02-09-2015,7869.40
01-09-2015,7938.95
31-08-2015,8119.55
28-08-2015,8153.55
27-08-2015,8102.20
26-08-2015,7932.90
25-08-2015,8018.90
24-08-2015,7929.35
21-08-2015,8462.40
20-08-2015,8535.10
19-08-2015,8657.70
18-08-2015,8632.10
17-08-2015,8634.50
14-08-2015,8661.95
13-08-2015,8493.95
12-08-2015,8493.25
11-08-2015,8623.70
10-08-2015,8686.25
07-08-2015,8719.10
06-08-2015,8744.50
05-08-2015,8720.65
04-08-2015,8664.40
03-08-2015,8666.05
31-07-2015,8645.85
30-07-2015,8535.25
29-07-2015,8485.50
28-07-2015,8446.75
27-07-2015,8470.65
24-07-2015,8624.65
23-07-2015,8692.95
22-07-2015,8729.25
21-07-2015,8626.15
20-07-2015,8711.10
17-07-2015,8716.00
16-07-2015,8706.70
15-07-2015,8618.05
14-07-2015,8558.55
13-07-2015,8560.45
10-07-2015,8460.20
09-07-2015,8433.70
08-07-2015,8465.00
07-07-2015,8606.15
06-07-2015,8609.70
03-07-2015,8568.95
02-07-2015,8536.25
01-07-2015,8528.85
30-06-2015,8440.95
29-06-2015,8382.65
26-06-2015,8450.95
25-06-2015,8467.25
24-06-2015,8428.60
23-06-2015,8453.40
22-06-2015,8427.45
19-06-2015,8298.70
18-06-2015,8248.65
17-06-2015,8172.20
16-06-2015,8114.50
15-06-2015,8078.25
12-06-2015,8049.95
11-06-2015,8032.35
10-06-2015,8187.15
09-06-2015,8087.65
08-06-2015,8109.00
05-06-2015,8186.25
04-06-2015,8196.55
03-06-2015,8197.90
02-06-2015,8300.85
01-06-2015,8495.55
29-05-2015,8499.85
28-05-2015,8383.45
27-05-2015,8406.50
26-05-2015,8419.60
25-05-2015,8447.60
22-05-2015,8523.15
21-05-2015,8489.50
20-05-2015,8495.90
19-05-2015,8445.25
18-05-2015,8452.55
15-05-2015,8342.25
14-05-2015,8305.20
13-05-2015,8298.50
12-05-2015,8179.20
11-05-2015,8372.05
08-05-2015,8230.05
07-05-2015,8089.35
06-05-2015,8156.75
05-05-2015,8393.55
04-05-2015,8389.90
30-04-2015,8239.55
29-04-2015,8287.40
28-04-2015,8323.45
27-04-2015,8241.30
24-04-2015,8342.90
23-04-2015,8441.10
22-04-2015,8463.60
21-04-2015,8418.70
20-04-2015,8487.00
17-04-2015,8647.95
16-04-2015,8753.90
15-04-2015,8799.85
13-04-2015,8882.30
10-04-2015,8825.90
09-04-2015,8815.00
08-04-2015,8759.00
07-04-2015,8702.75
06-04-2015,8688.40
01-04-2015,8613.35
31-03-2015,8519.50
30-03-2015,8518.35
27-03-2015,8370.10
26-03-2015,8370.90
25-03-2015,8546.30
24-03-2015,8556.00
23-03-2015,8567.45
20-03-2015,8596.30
19-03-2015,8671.30
18-03-2015,8719.75
17-03-2015,8748.10
16-03-2015,8651.10
13-03-2015,8673.90
12-03-2015,8802.80
11-03-2015,8713.80
10-03-2015,8727.60
